"type","modified","language","rightsHolder","accessRights","bibliographicCitation","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","dynamicProperties","occurrenceID","catalogNumber","occurrenceRemarks","recordedBy","individualCount","sex","lifeStage","preparations","previousIdentifications","associatedReferences","associatedTaxa","samplingProtocol","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","habitat","fieldNumber","locationID","country","countryCode","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","verbatimDepth","minimumDepthInMeters","maximumDepthInMeters","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","identificationID","identifiedBy","dateIdentified","identificationQualifier","typeStatus","taxonID","scientificNameID","acceptedNameUsageID","originalNameUsageID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","globalUniqueIdentifier","scientificNameAuthorship","vernacularName","taxonomicStatus","nomenclaturalStatus","notes"
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"8ac52585a841296bb708576433c8ffbe","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFruto: verde obscuros, con extremo inferior café rojizo
Características de Plantas / DescripcionFruto: vivíparos, la semilla germina dentro del fruto
Características de Plantas / Tamaño: Planta de 10 m de altura y 25 cm de diámetro
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Arbol
Otros Datos Ejemplar / Abundancia: 5-25 %
Posición del tallo / Erecto","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","Presenta raíces aéreas (""zancos"") de 1 a 2 m de altura","J. Ignacio Valdez H.; José García P.",12,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",," J.I. Aguilar Girón. 9999. Relación de unos aspectos de la flora útil de Guatemala, 1966. pp. 138. Tésis de No Aplica. Tipográfia Nacional de Guatemala. Guatemala, C.A. | T.D. Pennington & J. Sarukhán. 9999. Manual para la identificación de campo de los principales árboles tropicales de México, 1968. pp. 316. Tésis de No Aplica. INIF/FAO. México, D.F.",,,"1999-08-17",,"229",,"1999","8","17","Orilla de río con permanente inundación mareal
Manglar de Avicennia-Rhizophora","85",6,"MEXICO","MX","NAYARIT","SANTIAGO IXCUINTLA","""Boca de Camichín"", a 100 m de la orilla NE del poblado del mismo nombre",0.00,0.00,,,,"21 44 52.4 N","105 29 18.2 W","grados minutos segundos",21.74,-105.48,,80.00,"","","","Geoposicionador, 15-100 m","","",27,"J. Ignacio Valdez H.; José García P.","1999-11-24","","NO APLICA","20722",20722,,,"Rhizophora mangle","Rhizophora mangle","Rhizophora",,"Cronquist, 1981",,,"Plantae; Magnoliophyta; Magnoliopsida; Rhizophorales; Rhizophoraceae; Rhizophora","Plantae","Magnoliophyta","Magnoliopsida","Rhizophorales","Rhizophoraceae","Rhizophora","","mangle","","especie","SLPM:27","L.","Candelón","Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"8122c9d2d400c50909a5aa754f7d5c8d","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFruto: verde obscuros, con extremo inferior café rojizo
Características de Plantas / DescripcionFruto: vivíparos, la semilla germina dentro del fruto
Características de Plantas / Tamaño: Planta de 13 m de altura
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Arbol
Otros Datos Ejemplar / Abundancia: 50-75 %
Posición del tallo / Erecto","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","Presenta raíces aéreas (""zancos"") de hasta 3 m de altura","J. Ignacio Valdez H.",5,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",," J.I. Aguilar Girón. 9999. Relación de unos aspectos de la flora útil de Guatemala, 1966. pp. 138. Tésis de No Aplica. Tipográfia Nacional de Guatemala. Guatemala, C.A. | T.D. Pennington & J. Sarukhán. 9999. Manual para la identificación de campo de los principales árboles tropicales de México, 1968. pp. 316. Tésis de No Aplica. INIF/FAO. México, D.F.",,,"1999-08-19",,"231",,"1999","8","19","Orilla de río con permanente inundación mareal
Manglar de Rhizophora-Laguncularia","88",9,"MEXICO","MX","NAYARIT","SAN BLAS","""Ramadas"", aprox. 4 km al E del poblado de San Blas siguiendo el arroyo de La Tovara",0.00,0.00,,,,"21 32 20.3 N","105 15 10.6 W","grados minutos segundos",21.53,-105.25,,80.00,"","","","Geoposicionador, 15-100 m","","",28,"J. Ignacio Valdez H.","1999-11-24","","NO APLICA","20722",20722,,,"Rhizophora mangle","Rhizophora mangle","Rhizophora",,"Cronquist, 1981",,,"Plantae; Magnoliophyta; Magnoliopsida; Rhizophorales; Rhizophoraceae; Rhizophora","Plantae","Magnoliophyta","Magnoliopsida","Rhizophorales","Rhizophoraceae","Rhizophora","","mangle","","especie","SLPM:28","L.","Candelón","Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"705e04c7dc5f3aeb55dadc050757179a","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFlor: blancas
Características de Plantas / ColorFruto: verde obscuros, con extremo inferior café rojizo
Características de Plantas / DescripcionFlor: de 8 a 10 mm de diámetro
Características de Plantas / DescripcionFruto: vivíparos, la semilla germina dentro del fruto
Características de Plantas / Tamaño: Planta de 4 m de altura y 2.5 cm de diámetro
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Arbol
Otros Datos Ejemplar / Abundancia: 5 %
Posición del tallo / Erecto","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","Presenta raíces aéreas (""zancos"") de 1 m de altura","J. Ignacio Valdez H.",5,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",," J.I. Aguilar Girón. 9999. Relación de unos aspectos de la flora útil de Guatemala, 1966. pp. 138. Tésis de No Aplica. Tipográfia Nacional de Guatemala. Guatemala, C.A. | T.D. Pennington & J. Sarukhán. 9999. Manual para la identificación de campo de los principales árboles tropicales de México, 1968. pp. 316. Tésis de No Aplica. INIF/FAO. México, D.F.",,,"1999-10-27",,"300",,"1999","10","27","Orilla de río con permanente inundación mareal
Manglar de Laguncularia","128",21,"MEXICO","MX","NAYARIT","TECUALA","""Las Arenitas"", algunos 20 km al NW del poblado Pajaritos",0.00,0.00,,,,"22 30 58.3 N","105 39 7.3 W","grados minutos segundos",22.51,-105.65,,80.00,"","","","Geoposicionador, 15-100 m","","",29,"J. Ignacio Valdez H.","1999-11-24","","NO APLICA","20722",20722,,,"Rhizophora mangle","Rhizophora mangle","Rhizophora",,"Cronquist, 1981",,,"Plantae; Magnoliophyta; Magnoliopsida; Rhizophorales; Rhizophoraceae; Rhizophora","Plantae","Magnoliophyta","Magnoliopsida","Rhizophorales","Rhizophoraceae","Rhizophora","","mangle","","especie","SLPM:29","L.","Candelón","Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"ad2217e1419448d260598a52ee3ed64c","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFlor: amarillas
Características de Plantas / ColorFruto: verdes, semillas negras envueltas por arilo rojo
Características de Plantas / DescripcionFlor: en inflorescencias de 3 a 4 cm de longitud
Características de Plantas / DescripcionFruto: vainas de 5 a 8 cm de largo
Características de Plantas / Tamaño: Planta de 6.5 m de altura
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Arbol
Otros Datos Ejemplar / Abundancia: 5-25 %
Posición del tallo / Erecto","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","Los tallos y ramas presentan espinas","J. Ignacio Valdez H.",9,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",," R. McVaugh. 1966. Contributions from the University of Michigan Herbarium. La vegetación de Nueva Galicia, 1966. 9(1):pp. 78. Michigan Herbarium. Ann Arbor, Michigan, USA.",,,"1999-08-19",,"231",,"1999","8","19","Orilla de río con escasa inundación mareal
Manglar de Laguncularia-Avicennia","86",7,"MEXICO","MX","NAYARIT","SAN BLAS","""Garcitas"", aprox. 8 km al N del poblado de San Blas siguiendo el estero de San Cristóbal",0.00,1.00,,,,"21 35 45.4 N","105 15 14.1 W","grados minutos segundos",21.59,-105.25,,80.00,"","","","Geoposicionador, 15-100 m","","",30,"J. Ignacio Valdez H.","1999-11-24","","NO APLICA","20723",20723,,,"Pithecellobium lanceolatum","Pithecellobium lanceolatum","Pithecellobium",,"Cronquist, 1981",,"","Plantae; Magnoliophyta; Magnoliopsida; Fabales; Mimosaceae; Pithecellobium","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Mimosaceae","Pithecellobium","","lanceolatum","","especie","SLPM:30","(Humb. & Bonpl. ex Willd.) Benth.","Huamuchilillo","Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"8bb0bcd54d869d9e9c9bfcec6213d0eb","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFlor: amarillo rojizas
Características de Plantas / ColorFruto: verdes, semillas negras envueltas por arilo rojo
Características de Plantas / DescripcionFruto: vainas de 4 a 6 cm de largo
Características de Plantas / Tamaño: Planta de 3 m de altura y 6 cm de diámetro
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Arbol
Otros Datos Ejemplar / Abundancia: 5-25 %
Posición del tallo / Erecto","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","Los tallos y ramas presentan espinas","J. Ignacio Valdez H.",8,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",," R. McVaugh. 1966. Contributions from the University of Michigan Herbarium. La vegetación de Nueva Galicia, 1966. 9(1):pp. 78. Michigan Herbarium. Ann Arbor, Michigan, USA.",,,"1999-09-25",,"268",,"1999","9","25","Cordones de antiguos márgenes de río con escasa inundación mareal
Manglar de Laguncularia","115",17,"MEXICO","MX","NAYARIT","SANTIAGO IXCUINTLA","""La Loma de La Mata de Plátano"", aprox. 6 km al SW del poblado Unión de Corrientes",0.00,1.00,,,,"21 57 53.5 N","105 29 44.7 W","grados minutos segundos",21.96,-105.49,,80.00,"","","","Geoposicionador, 15-100 m","","",31,"J. Ignacio Valdez H.","1999-11-24","","NO APLICA","20723",20723,,,"Pithecellobium lanceolatum","Pithecellobium lanceolatum","Pithecellobium",,"Cronquist, 1981",,"","Plantae; Magnoliophyta; Magnoliopsida; Fabales; Mimosaceae; Pithecellobium","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Mimosaceae","Pithecellobium","","lanceolatum","","especie","SLPM:31","(Humb. & Bonpl. ex Willd.) Benth.","Huamuchilillo","Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"4bff8613f12c864f440984920f62d3ab","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFlor: blancas
Características de Plantas / ColorFruto: verdes
Características de Plantas / DescripcionFruto: de 4 a 5 cm de longitud
Características de Plantas / Tamaño: Planta de 50 cm de altura
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Hierba
Hábito / Arrosetada
Otros Datos Ejemplar / Abundancia: 5 %","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","En floración; crece en el estrato inferior del manglar
","J. Ignacio Valdez H.",2,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",,,,,"1999-08-19",,"231",,"1999","8","19","Orilla de río con inundación mareal intermedia
Manglar de Laguncularia-Avicennia","87",8,"MEXICO","MX","NAYARIT","SAN BLAS","""Palo Herrado"", cerca de 7 km al N del poblado de San Blas siguiendo el estero de San Cristóbal",0.00,0.00,,,,"21 35 16.2 N","105 15 17.6 W","grados minutos segundos",21.58,-105.25,,80.00,"","","","Geoposicionador, 15-100 m","","",32,"J. Ignacio Valdez H.","1999-11-24","","NO APLICA","20724",20724,,,"Hymenocallis littoralis","Hymenocallis littoralis","Hymenocallis",,"Cronquist, 1981",,"","Plantae; Magnoliophyta; Liliopsida; Liliales; Liliaceae; Hymenocallis","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Hymenocallis","","littoralis","","especie","SLPM:32","Salisb.","Lirio","Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"65de441069e43f39642b309e978768ce","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFlor: blancas
Características de Plantas / DescripcionFlor: 5 cm de diámetro, de 4 a 6 por inflorescencia
Características de Plantas / Tamaño: Planta de 40 cm de altura
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Hierba
Hábito / Arrosetada
Otros Datos Ejemplar / Abundancia: 5 %","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","En floración; crece en el estrato inferior del manglar","J. Ignacio Valdez H.",5,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",,,,,"1999-09-24",,"267",,"1999","9","24","Orilla de río con permanente inundación mareal
Manglar de Laguncularia","99",15,"MEXICO","MX","NAYARIT","TECUALA","""Estero Santa María"", aprox. 4 km al S del poblado Antonio R. Laureles",0.00,0.00,,,,"22 13 18.1 N","105 25 34.5 W","grados minutos segundos",22.22,-105.42,,80.00,"","","","Geoposicionador, 15-100 m","","",33,"J. Ignacio Valdez H.","1999-11-24","","NO APLICA","20724",20724,,,"Hymenocallis littoralis","Hymenocallis littoralis","Hymenocallis",,"Cronquist, 1981",,"","Plantae; Magnoliophyta; Liliopsida; Liliales; Liliaceae; Hymenocallis","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Hymenocallis","","littoralis","","especie","SLPM:33","Salisb.","Lirio","Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"278732fa93d9451fde205bf1417eb3b7","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFruto: verdes
Características de Plantas / DescripcionFruto: dehiscentes, de 2 a 2.5 cm de largo
Características de Plantas / Tamaño: Planta de 20 cm de altura
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Hierba
Forma de vida / Epífita
Otros Datos Ejemplar / Abundancia: 5 %
Otros Datos Ejemplar / MicroHabitat: Sobre ramas de Rhizophora y Laguncularia","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","En fructificación","J. Ignacio Valdez H.",3,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",,,,,"1999-09-24",,"267",,"1999","9","24","Orilla de río con permanente inundación mareal
Manglar de Rhizophora-Laguncularia","96",13,"MEXICO","MX","NAYARIT","TECUALA","""Estero La Palizuda"", aprox. 10 km al SW del poblado Antonio R. Laureles",0.00,0.00,,,,"22 11 25.2 N","105 29 59 W","grados minutos segundos",22.19,-105.49,,80.00,"","","","Geoposicionador, 15-100 m","","",35,"J. Ignacio Valdez H.","1999-11-24","","NO APLICA","20709",20709,,,"Tillandsia paucifolia","Tillandsia paucifolia","Tillandsia",,"Cronquist, 1981",,"","Plantae; Magnoliophyta; Liliopsida; Bromeliales; Bromeliaceae; Tillandsia","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","","paucifolia","","especie","SLPM:35","Baker","Injerto","Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"b383088dd873db9bbbd133bf7a16c8e0","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFlor: café amarillentas
Características de Plantas / DescripcionFlor: de 5 a 6 mm de longitud
Características de Plantas / Tamaño: Planta de 7 cm de diámetro
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Hierba
Forma de vida / Epífita
Otros Datos Ejemplar / Abundancia: rara
Otros Datos Ejemplar / MicroHabitat: Sobre ramas de Rhizophora","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","Envuelve las ramas donde se desarrolla, semejando una madeja de estambre","J. Ignacio Valdez H.",1,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",," A. Victoria Hernández. 1990. Bromeliaceae. Flora fanerogámica del Valle de México, volumen III. III(Nulo):pp. 259. Instituto de Ecología. Pátzcuaro, Michoacán. | R. McVaugh. 1966. Contributions from the University of Michigan Herbarium. La vegetación de Nueva Galicia, 1966. 9(1):pp. 29 y 34. Michigan Herbarium. Ann Arbor, Michigan, USA.",,,"1999-09-24",,"267",,"1999","9","24","Orilla de río con permanente inundación mareal
Manglar de Rhizophora-Laguncularia","97",13,"MEXICO","MX","NAYARIT","TECUALA","""Estero La Palizuda"", aprox. 10 km al SW del poblado Antonio R. Laureles",0.00,0.00,,,,"22 11 25.2 N","105 29 59 W","grados minutos segundos",22.19,-105.49,,80.00,"","","","Geoposicionador, 15-100 m","","",36,"J. Ignacio Valdez H.","1999-11-24","","NO APLICA","20710",20710,,,"Tillandsia recurvata","Tillandsia recurvata","Tillandsia",,"Cronquist, 1981",,"","Plantae; Magnoliophyta; Liliopsida; Bromeliales; Bromeliaceae; Tillandsia","Plantae","Magnoliophyta","Liliopsida","Bromeliales","Bromeliaceae","Tillandsia","","recurvata","","especie","SLPM:36","Linnaeus","Heno","Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"02e7f0f5c9bc6c9534f60bbb080e5feb","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFlor: amarillas
Características de Plantas / DescripcionFlor: en inflorescencias de 5 a 7 cm de largo
Características de Plantas / Tamaño: Planta de 1.2 m de altura
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Hierba
Otros Datos Ejemplar / Abundancia: 25-50 %
Posición del tallo / Erecto","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","Los tallos presentan marcas anulares cada 3 a 4 cm a lo largo de los mismos","J. Ignacio Valdez H.",9,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",,,,,"1999-09-25",,"268",,"1999","9","25","Cordones de antiguos márgenes de río con inundación mareal intermedia
Manglar de Laguncularia","117",17,"MEXICO","MX","NAYARIT","SANTIAGO IXCUINTLA","""La Loma de La Mata de Plátano"", aprox. 6 km al SW del poblado Unión de Corrientes",0.00,0.00,,,,"21 57 53.5 N","105 29 44.7 W","grados minutos segundos",21.96,-105.49,,80.00,"","","","Geoposicionador, 15-100 m","","",39,"J. Ignacio Valdez H.","1999-11-24","","NO APLICA","20732",20732,,,"Cyperus articulatus","Cyperus articulatus","Cyperus",,"Cronquist, 1981",,,"Plantae; Magnoliophyta; Liliopsida; Cyperales; Cyperaceae; Cyperus","Plantae","Magnoliophyta","Liliopsida","Cyperales","Cyperaceae","Cyperus","","articulatus","","especie","SLPM:39","L.",,"Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"f8d3652c12a402a112ab5595e8bc04f4","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFlor: amarillo
Características de Plantas / ColorFruto: verde
Características de Plantas / DescripcionFruto: vaina, de 7 a 10 cm de largo
Características de Plantas / Tamaño: 3.5 m
Distrito de Riego: NO DISPONIBLE
Forma de crecimiento / Arbol
Otros Datos Ejemplar / Abundancia: < 5%","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","Los individuos de esta especie  presentan espinas muy duras (2-2.5 cm) sobre las ramillas","J. Ignacio Valdez H.",5,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",,,,,"2000-03-29",,"89",,"2000","3","29","Dunas de antiguas líneas de playa con escasa inundación mareal
Manglar de Conocarpus","143",28,"MEXICO","MX","NAYARIT","SAN BLAS","""La Loma de La Conchilla"", aprox. 2 km al SE del poblado de San Blas",0.00,1.00,,,,"21 32 15.7 N","105 15 39.2 W","grados minutos segundos",21.53,-105.26,,80.00,"","","","Geoposicionador, 15-100 m","","",40,"J. Ignacio Valdez H.","2000-07-24","","NO APLICA","20739",20739,,,"Prosopis juliflora","Prosopis juliflora","Prosopis",,"Cronquist, 1981",,"","Plantae; Magnoliophyta; Magnoliopsida; Fabales; Mimosaceae; Prosopis","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Mimosaceae","Prosopis","","juliflora","","especie","SLPM:40","(Sw.) DC.","Mareño","Válido",,""
"Evento",08/11/2001 00:00:00,"es","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Libre acceso","Valdez-Hernández J. I. 2002. Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit. Instituto de Recursos Naturales. Colegio de Postgraduados. Bases de datos SNIB-CONABIO, proyecto S131. México, D. F.",259,595,"9cb28f570cc4751c1493d18ba4449f31","IIZD-UASLP","SLPM","Flora vascular de los manglares de Marismas Nacionales, estado de Nayarit","Instituto de Investigaciones de Zonas Desérticas, Universidad Autónoma de San Luis Potosí","Colectado","TipoVegetacion / Manglar - Tipo Vegetacion - Miranda y Hernández X.
Características de Plantas / ColorFruto: verde
Características de Plantas / DescripcionFruto: esférico
Características de Plantas / Tamaño: 2 m
Distrito de Riego: NO DISPONIBLE
Hábito / Trepadora o escandente
Otros Datos Ejemplar / Abundancia: < 5%","urn:catalog:IIZD-UASLP:SLPM:SLPM","SLPM","Se desarrolla sobre individuos de Laguncularia racemosa","J. Ignacio Valdez H.",8,"NO DISPONIBLE","NO DISPONIBLE","Deshidratado",,,,,"1999-06-24",,"175",,"1999","6","24","Dunas de antiguas líneas de playa con escasa inundación mareal
Manglar de Avicennia-Laguncularia","63",2,"MEXICO","MX","NAYARIT","SAN BLAS","""El Ceboruco"", cerca de 50 m al W del km 5 de la carret. San Blas-Matanchén",0.00,1.00,,,,"21 31 47.8 N","105 15 5.3 W","grados minutos segundos",21.52,-105.25,,80.00,"","","","Geoposicionador, 15-100 m","","",41,"J. Ignacio Valdez H.","2000-06-12","","NO APLICA","20740",20740,,,"Ampelopsis mexicana","Ampelopsis denudata","Ampelopsis",,"Cronquist, 1981",,,"Plantae; Magnoliophyta; Magnoliopsida; Rhamnales; Vitaceae; Ampelopsis","Plantae","Magnoliophyta","Magnoliopsida","Rhamnales","Vitaceae","Ampelopsis","","mexicana","","especie","SLPM:41","Rose",,"",,""
